,player_id,playing_season,playing_position,playing_age,team_name,no_of_games_played,no_minutes_played,field_goals_made,field_goals_pctg,three_pointers_made,three_point_pctg,effective_field_goal_pctg,free_thows_made,free_throws_pctg,total_rebounds,no_of_assists,no_of_steals,no_of_blocks,no_of_turnovers,points
501,plumlma01,2017,C,27,DEN,74,19.4,3.0,0.601,0.0,0.0,0.601,1.1,0.458,5.4,1.9,0.7,1.1,1.4,7.1
502,plumlmi01,2017,C,29,ATL,55,16.7,1.9,0.583,0.0,0.0,0.583,0.5,0.45,4.1,0.8,0.3,0.5,1.1,4.3
503,poeltja01,2017,C,22,TOR,82,18.6,3.1,0.659,0.0,0.5,0.66,0.7,0.594,4.8,0.7,0.5,1.2,1.0,6.9
504,pondequ01,2017,SF,29,CHI,23,8.5,0.6,0.286,0.1,0.136,0.316,0.6,0.824,1.2,0.4,0.3,0.1,0.5,2.0
505,porteot01,2017,SF,24,WAS,77,31.6,5.8,0.503,1.8,0.441,0.581,1.4,0.828,6.4,2.0,1.5,0.5,1.0,14.7
506,portibo01,2017,PF,22,CHI,73,22.5,5.2,0.471,1.1,0.359,0.52,1.6,0.769,6.8,1.7,0.7,0.3,1.4,13.2
507,porzikr01,2017,PF,22,NYK,48,32.4,8.1,0.439,1.9,0.395,0.489,4.5,0.793,6.6,1.2,0.8,2.4,1.9,22.7
508,poweldw01,2017,C,26,DAL,79,21.2,3.2,0.593,0.4,0.333,0.626,1.7,0.719,5.6,1.2,0.8,0.4,0.7,8.5
509,powelno01,2017,SG,24,TOR,70,15.2,2.1,0.401,0.8,0.285,0.472,0.5,0.821,1.7,1.3,0.5,0.2,0.9,5.5
510,poythal01,2017,PF,24,IND,25,4.2,0.4,0.423,0.2,0.364,0.5,0.0,0.0,0.7,0.1,0.1,0.0,0.1,1.0
511,pulleja01,2017,PG,28,PHI,3,2.0,0.3,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7
512,purviro01,2017,SG,23,ORL,16,18.1,2.2,0.327,0.8,0.25,0.388,0.8,0.867,1.7,1.1,0.2,0.2,0.6,6.0
513,qizh01,2017,C,22,HOU,18,6.9,0.3,0.188,0.1,0.105,0.219,0.4,0.667,1.2,0.1,0.1,0.8,0.6,1.2
514,quartti01,2017,SG,23,HOU,3,4.3,0.3,0.333,0.0,0.0,0.333,0.7,1.0,1.0,0.3,0.0,0.0,0.7,1.3
515,rabbiv01,2017,PF,20,MEM,36,14.3,2.4,0.566,0.0,0.0,0.566,0.8,0.806,4.4,0.9,0.3,0.4,1.0,5.6
516,randlju01,2017,C,23,LAL,82,26.7,6.1,0.558,0.1,0.222,0.563,3.7,0.718,8.0,2.6,0.5,0.5,2.6,16.1
517,randoza01,2017,PF,36,SAC,59,25.6,6.1,0.473,0.9,0.347,0.507,1.4,0.785,6.7,2.2,0.7,0.2,2.0,14.5
518,rathaxa01,2017,SG,23,MEM,5,23.6,2.4,0.286,0.2,0.071,0.298,0.8,0.444,1.0,3.6,1.2,0.6,2.2,5.8
519,redicjj01,2017,SG,33,PHI,70,30.2,5.8,0.46,2.8,0.42,0.569,2.8,0.904,2.5,3.0,0.5,0.1,1.5,17.1
520,reedda01,2017,SG,22,PHO,21,11.5,1.0,0.289,0.5,0.289,0.362,0.4,0.667,1.9,0.6,0.5,0.1,0.5,3.0
521,reedwi02,2017,C,27,TOT,42,10.2,1.9,0.669,0.0,0.5,0.674,0.8,0.582,2.9,0.2,0.2,0.5,0.5,4.6
524,richajo01,2017,SF,24,MIA,81,33.2,4.9,0.451,1.6,0.378,0.523,1.5,0.845,3.5,2.9,1.5,0.9,1.7,12.9
525,richama01,2017,SG,22,TOT,26,12.5,1.2,0.333,0.5,0.3,0.4,0.7,0.773,1.3,0.5,0.4,0.0,0.4,3.4
528,riverau01,2017,SG,25,LAC,61,33.7,5.6,0.424,2.2,0.378,0.508,1.7,0.642,2.4,4.0,1.2,0.3,1.8,15.1
529,roberan03,2017,SG,26,OKC,39,26.6,2.2,0.537,0.2,0.222,0.562,0.3,0.316,4.7,1.2,1.2,0.9,0.8,5.0
530,robinde01,2017,SF,22,WAS,1,13.0,1.0,0.333,0.0,0.0,0.333,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0
531,robingl02,2017,SF,24,IND,23,14.7,1.6,0.424,0.6,0.412,0.506,0.4,0.818,1.6,0.7,0.6,0.0,0.2,4.1
532,rondora01,2017,PG,31,NOP,65,26.2,3.6,0.468,0.8,0.333,0.518,0.4,0.543,4.0,8.2,1.1,0.2,2.3,8.3
533,rosede01,2017,PG,29,TOT,25,16.8,3.2,0.435,0.3,0.233,0.454,1.6,0.87,1.4,1.5,0.3,0.2,1.4,8.4
536,rosste01,2017,SG,26,ORL,24,25.0,3.2,0.398,1.3,0.323,0.476,1.1,0.75,3.0,1.6,1.1,0.5,1.2,8.7
537,roziete01,2017,PG,23,BOS,80,25.9,4.0,0.395,1.9,0.381,0.491,1.4,0.772,4.7,2.9,1.0,0.2,1.0,11.3
538,rubiori01,2017,PG,27,UTA,77,29.3,4.5,0.418,1.2,0.352,0.476,2.9,0.866,4.6,5.3,1.6,0.1,2.7,13.1
539,russeda01,2017,PG,21,BRK,48,25.7,5.8,0.414,1.9,0.324,0.481,2.0,0.74,3.9,5.2,0.8,0.4,3.1,15.5
540,sabondo01,2017,C,21,IND,74,24.5,4.6,0.514,0.2,0.351,0.524,2.3,0.75,7.7,2.0,0.5,0.4,1.9,11.6
541,sampsja02,2017,SF,24,SAC,22,15.6,2.0,0.543,0.2,0.5,0.574,0.5,0.625,3.5,0.4,0.4,1.0,0.4,4.7
542,saricda01,2017,PF,23,PHI,78,29.6,5.2,0.453,2.0,0.393,0.541,2.3,0.86,6.7,2.6,0.7,0.3,1.9,14.6
543,satorto01,2017,SG,26,WAS,73,22.5,2.8,0.523,0.6,0.465,0.585,1.0,0.781,3.2,3.9,0.7,0.2,1.1,7.2
544,schrode01,2017,PG,24,ATL,67,31.0,7.5,0.436,1.1,0.29,0.469,3.4,0.849,3.1,6.2,1.1,0.1,2.7,19.4
545,scottmi01,2017,PF,29,WAS,76,18.5,3.6,0.527,0.9,0.405,0.59,0.7,0.658,3.3,1.1,0.3,0.1,1.0,8.8
546,sefolth01,2017,SF,33,UTA,38,21.2,3.1,0.492,0.8,0.381,0.558,1.2,0.815,4.2,0.9,1.4,0.3,0.8,8.2
547,seldewa01,2017,SG,23,MEM,35,19.8,3.3,0.431,1.4,0.402,0.522,1.3,0.746,1.6,1.9,0.5,0.1,1.5,9.3
548,sessira01,2017,PG,31,TOT,28,14.0,1.5,0.359,0.3,0.308,0.393,1.6,0.772,1.4,2.8,0.5,0.1,1.1,4.9
551,shumpim01,2017,SG,27,CLE,14,19.7,1.6,0.379,0.5,0.269,0.44,0.8,0.733,2.9,1.2,0.6,0.3,1.1,4.4
552,siakapa01,2017,PF,23,TOR,81,20.7,3.1,0.508,0.4,0.22,0.537,0.7,0.621,4.5,2.0,0.8,0.5,0.8,7.3
553,silasxa01,2017,SG,30,BOS,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
554,simmobe01,2017,PG,21,PHI,81,33.7,6.7,0.545,0.0,0.0,0.545,2.4,0.56,8.1,8.2,1.7,0.9,3.4,15.8
555,simmojo02,2017,SG,28,ORL,69,29.4,5.1,0.465,1.0,0.338,0.511,2.7,0.768,3.5,2.5,0.8,0.2,2.1,13.9
556,simmoko01,2017,PG,20,MEM,32,20.1,2.5,0.423,0.3,0.282,0.452,0.8,1.0,1.6,2.1,0.6,0.2,1.4,6.1
557,singlky01,2017,SF,29,OKC,12,4.9,0.6,0.333,0.2,0.4,0.381,0.6,0.538,0.8,0.2,0.1,0.0,0.3,1.9
558,smartma01,2017,SG,23,BOS,54,29.9,3.5,0.367,1.4,0.301,0.44,1.8,0.729,3.5,4.8,1.3,0.4,2.4,10.2
559,smithde03,2017,PG,20,DAL,69,29.7,5.9,0.395,1.5,0.313,0.446,1.9,0.694,3.8,5.2,1.0,0.3,2.8,15.2
560,smithis01,2017,PG,29,DET,82,24.9,4.7,0.486,0.4,0.347,0.507,1.0,0.698,2.7,4.4,0.8,0.2,1.3,10.9
561,smithjr01,2017,SG,32,CLE,80,28.1,3.0,0.403,1.8,0.375,0.524,0.5,0.696,2.9,1.8,0.9,0.1,1.0,8.3
562,smithja02,2017,C,31,WAS,33,8.6,1.4,0.391,0.1,0.125,0.409,0.6,0.905,1.6,0.4,0.1,0.4,0.5,3.4
563,smithjo03,2017,PF,32,NOP,3,4.0,0.3,0.25,0.0,0.0,0.25,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.7
564,snellto01,2017,SG,26,MIL,75,27.4,2.5,0.435,1.4,0.403,0.562,0.5,0.792,1.9,1.3,0.6,0.4,0.5,6.9
565,speigma01,2017,C,30,ORL,52,13.0,2.7,0.395,1.7,0.369,0.519,0.8,0.727,2.6,0.8,0.2,0.4,0.8,7.7
566,stausni01,2017,SG,24,TOT,41,12.8,1.5,0.39,1.0,0.4,0.519,0.5,0.724,1.6,1.0,0.2,0.1,0.6,4.4
569,stephla01,2017,SG,27,IND,82,22.6,3.7,0.427,0.8,0.289,0.475,1.0,0.661,5.2,2.9,0.6,0.2,1.6,9.2
570,stockda01,2017,PG,26,UTA,3,3.0,0.7,0.667,0.7,0.667,1.0,1.3,1.0,0.0,0.0,0.0,0.0,0.3,3.3
571,stoneju01,2017,SG,29,CHO,23,7.6,0.3,0.462,0.3,0.462,0.692,0.0,0.5,1.3,1.1,0.2,0.1,0.3,0.8
572,sumneed01,2017,PG,22,IND,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
573,swanica01,2017,PF,20,POR,27,7.0,0.9,0.4,0.0,0.125,0.408,0.4,0.667,2.0,0.5,0.2,0.1,0.7,2.3
574,tatumja01,2017,SF,19,BOS,80,30.5,5.0,0.475,1.3,0.434,0.538,2.7,0.826,5.0,1.6,1.0,0.7,1.4,13.9
575,taylois01,2017,PG,23,ATL,67,17.4,2.4,0.418,0.3,0.25,0.444,1.5,0.702,1.4,3.1,0.5,0.1,1.3,6.6
576,teaguje01,2017,PG,29,MIN,70,33.0,5.1,0.446,1.2,0.368,0.499,2.9,0.845,3.0,7.0,1.5,0.3,2.5,14.2
577,teaguma01,2017,PG,24,MEM,3,24.7,1.3,0.25,0.3,0.25,0.281,0.7,0.4,2.0,4.3,1.3,0.0,1.0,3.7
578,teletmi01,2017,PF,32,MIL,10,15.9,2.5,0.439,2.1,0.467,0.623,0.0,0.0,2.3,1.0,0.4,0.1,0.7,7.1
579,templga01,2017,SG,31,SAC,65,24.8,3.1,0.418,1.4,0.392,0.512,0.9,0.769,2.3,1.9,0.9,0.4,1.2,8.4
580,teodomi01,2017,PG,30,LAC,45,25.2,3.4,0.419,2.0,0.379,0.542,0.9,0.848,2.8,4.6,0.5,0.1,2.2,9.5
581,terryja01,2017,SG,40,MIL,51,16.0,1.2,0.383,0.8,0.348,0.513,0.2,0.889,0.9,1.2,0.8,0.3,0.5,3.3
582,theisda01,2017,C,25,BOS,63,14.9,2.0,0.541,0.3,0.31,0.579,1.0,0.753,4.3,0.9,0.5,0.8,0.9,5.3
583,thomais02,2017,PG,28,TOT,32,26.9,4.9,0.373,1.7,0.293,0.438,3.7,0.893,2.1,4.8,0.5,0.1,3.0,15.2
586,thomala01,2017,PF,29,NYK,73,18.5,1.4,0.382,0.7,0.403,0.476,0.6,0.83,2.4,0.6,0.4,0.2,0.5,4.1
587,thompkl01,2017,SG,27,GSW,73,34.3,7.9,0.488,3.1,0.44,0.585,1.1,0.837,3.8,2.5,0.8,0.5,1.8,20.0
588,thomptr01,2017,C,26,CLE,53,20.2,2.5,0.562,0.0,0.0,0.562,0.8,0.544,6.6,0.6,0.3,0.3,0.7,5.8
589,thornsi01,2017,SG,23,LAC,73,15.8,1.4,0.429,0.3,0.377,0.479,0.8,0.67,1.9,0.9,0.7,0.3,0.7,3.9
590,tollian01,2017,PF,32,DET,79,22.2,2.8,0.464,2.0,0.436,0.632,1.3,0.797,3.1,1.1,0.4,0.3,0.7,8.9
591,townska01,2017,C,22,MIN,82,35.6,7.8,0.545,1.5,0.421,0.596,4.2,0.858,12.3,2.4,0.8,1.4,1.9,21.3
592,tuckepj01,2017,PF,32,HOU,82,27.8,2.1,0.39,1.4,0.371,0.52,0.5,0.717,5.6,0.9,1.0,0.3,0.9,6.1
593,turneev01,2017,SF,29,POR,79,25.7,3.3,0.447,0.5,0.318,0.484,1.2,0.85,3.1,2.2,0.6,0.4,1.3,8.2
594,turnemy01,2017,C,21,IND,65,28.2,4.7,0.479,0.9,0.357,0.523,2.5,0.777,6.4,1.3,0.6,1.8,1.5,12.7
595,udohek01,2017,C,30,UTA,63,12.9,1.0,0.5,0.0,0.0,0.5,0.7,0.75,2.4,0.8,0.7,1.2,0.3,2.6
596,ulisty01,2017,PG,22,PHO,71,23.4,3.0,0.388,0.6,0.288,0.426,1.2,0.832,1.8,4.4,1.0,0.1,1.8,7.8
597,valanjo01,2017,C,25,TOR,77,22.4,5.1,0.568,0.4,0.405,0.59,2.2,0.806,8.6,1.1,0.4,0.9,1.5,12.7
598,valende01,2017,SG,24,CHI,77,27.2,3.9,0.417,1.9,0.386,0.517,0.5,0.745,5.1,3.2,0.8,0.1,1.3,10.2
599,vanvlfr01,2017,PG,23,TOR,76,20.0,3.1,0.426,1.4,0.414,0.525,1.1,0.832,2.4,3.2,0.9,0.3,1.0,8.6
600,vaughra01,2017,SG,21,TOT,28,7.6,0.8,0.411,0.5,0.378,0.536,0.1,0.667,0.8,0.5,0.2,0.1,0.2,2.3
604,vonleno01,2017,PF,22,TOT,54,16.2,1.9,0.444,0.4,0.303,0.487,0.7,0.621,5.8,0.6,0.4,0.3,0.6,4.9
607,vucevni01,2017,C,27,ORL,57,29.5,7.0,0.475,1.1,0.314,0.513,1.4,0.819,9.2,3.4,1.0,1.1,1.9,16.5
608,wadedw01,2017,SG,36,TOT,67,22.9,4.5,0.438,0.5,0.288,0.462,2.0,0.714,3.8,3.4,0.9,0.7,2.1,11.4
611,waitedi01,2017,SG,26,MIA,30,30.6,5.4,0.398,1.7,0.306,0.461,1.7,0.739,2.6,3.8,0.8,0.3,2.3,14.3
612,walkeke02,2017,PG,27,CHO,80,34.2,7.4,0.431,2.9,0.384,0.516,4.5,0.864,3.1,5.6,1.1,0.3,2.2,22.1
613,walljo01,2017,PG,27,WAS,41,34.4,6.8,0.42,1.5,0.371,0.466,4.3,0.726,3.7,9.6,1.4,1.1,3.9,19.4
614,wallaty01,2017,PG,23,LAC,30,28.4,3.7,0.445,0.3,0.25,0.466,2.0,0.782,3.5,2.4,0.9,0.4,1.5,9.7
615,princta02,2017,SF,23,ATL,82,30.0,5.1,0.426,2.1,0.385,0.516,1.9,0.844,4.7,2.6,1.0,0.5,2.3,14.1
616,waltode01,2017,PG,22,MIA,16,9.2,0.5,0.32,0.4,0.412,0.46,0.4,1.0,1.0,1.0,0.4,0.2,0.1,1.8
617,warneja01,2017,PF,24,DAL,3,9.0,2.3,0.583,0.0,0.0,0.583,1.0,0.6,3.0,0.0,0.0,0.0,0.3,5.7
618,warretj01,2017,SF,24,PHO,65,33.0,8.1,0.498,0.3,0.222,0.507,3.0,0.757,5.1,1.3,1.0,0.6,1.3,19.6
619,weartr01,2017,SF,27,LAL,17,13.4,1.5,0.347,1.0,0.362,0.465,0.5,1.0,2.2,0.4,0.2,0.3,0.4,4.4
620,webbja01,2017,SF,24,BRK,10,12.0,0.6,0.25,0.4,0.211,0.333,0.0,0.0,2.4,0.4,0.1,0.0,0.4,1.6
621,weberbr01,2017,PG,25,TOT,18,13.2,1.1,0.442,0.2,0.364,0.488,0.4,0.8,1.9,1.2,1.0,0.3,0.8,2.8
624,westda01,2017,C,37,GSW,73,13.7,3.0,0.571,0.0,0.375,0.575,0.8,0.759,3.3,1.9,0.6,1.0,1.1,6.8
625,westbru01,2017,PG,29,OKC,80,36.4,9.5,0.449,1.2,0.298,0.477,5.2,0.737,10.1,10.3,1.8,0.3,4.8,25.4
626,whitean01,2017,SF,24,ATL,15,13.9,1.7,0.342,1.2,0.367,0.466,0.1,0.25,2.3,0.4,0.2,0.1,0.5,4.6
627,whitede01,2017,PG,23,SAS,17,8.2,0.9,0.485,0.5,0.615,0.606,0.8,0.7,1.5,0.5,0.2,0.2,0.4,3.2
628,whiteok01,2017,PF,25,MIA,6,13.3,1.2,0.438,0.7,0.364,0.563,0.3,0.667,1.8,0.3,0.2,0.2,0.2,3.3
629,whiteis01,2017,PG,22,BRK,16,11.3,2.5,0.465,0.4,0.389,0.506,0.8,0.684,1.6,1.3,0.5,0.1,1.5,6.3
630,whiteha01,2017,C,28,MIA,54,25.3,5.8,0.54,0.0,1.0,0.542,2.4,0.703,11.4,1.0,0.7,1.7,1.7,14.0
631,wiggian01,2017,SF,22,MIN,82,36.3,6.9,0.438,1.4,0.331,0.481,2.5,0.643,4.4,2.0,1.1,0.6,1.7,17.7
632,wileyja01,2017,PF,23,BRK,5,6.6,0.2,0.25,0.2,0.5,0.375,0.2,0.5,2.2,0.4,0.2,0.0,0.0,0.8
633,wilkida02,2017,SF,38,IND,19,8.0,0.7,0.333,0.2,0.222,0.385,0.2,0.75,0.8,0.5,0.1,0.1,0.3,1.7
634,willial03,2017,PF,25,PHO,5,14.0,1.4,0.389,0.0,0.0,0.389,1.2,0.667,4.4,1.6,1.0,0.2,1.4,4.0
635,willicj01,2017,SG,27,LAC,38,18.6,2.3,0.442,0.6,0.282,0.497,0.3,0.813,1.5,1.1,0.8,0.3,0.5,5.5
636,willide02,2017,PF,26,LAL,2,4.5,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
637,willilo02,2017,SG,31,LAC,79,32.8,7.4,0.435,2.4,0.359,0.505,5.5,0.88,2.5,5.3,1.1,0.2,3.0,22.6
638,willima02,2017,PF,31,CHO,78,25.7,3.3,0.458,1.6,0.413,0.57,1.3,0.829,4.7,1.2,0.7,0.5,0.8,9.5
639,willima05,2017,SG,24,MIA,3,3.7,0.7,0.333,0.3,0.2,0.417,0.0,0.0,0.3,0.0,0.0,0.0,0.3,1.7
640,willitr02,2017,SF,23,TOT,21,14.6,2.4,0.468,0.5,0.289,0.518,1.0,0.667,3.0,0.8,1.0,0.2,0.9,6.3
643,wilsodj01,2017,PF,21,MIL,22,3.2,0.4,0.563,0.1,0.4,0.625,0.0,0.5,0.5,0.1,0.1,0.0,0.2,1.0
644,wilsoja02,2017,SF,27,LAC,15,18.3,2.5,0.469,1.8,0.429,0.636,0.1,0.5,2.1,0.7,0.3,0.5,0.5,7.0
645,winslju01,2017,PF,21,MIA,68,24.7,3.0,0.424,0.7,0.38,0.474,1.0,0.635,5.4,2.2,0.8,0.5,1.1,7.8
646,witheje01,2017,C,27,DAL,9,4.3,0.7,0.375,0.2,0.2,0.438,0.1,0.5,1.1,0.0,0.0,0.3,0.2,1.7
647,woltena01,2017,PG,26,UTA,5,3.8,0.2,0.167,0.0,0.0,0.167,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.4
648,wrighbr03,2017,PF,30,TOT,28,13.6,2.1,0.578,0.0,0.0,0.578,0.8,0.636,3.4,0.5,0.5,0.9,0.3,5.0
651,wrighde01,2017,PG,25,TOR,69,20.8,2.9,0.465,0.8,0.366,0.53,1.4,0.829,2.9,2.9,1.0,0.5,1.1,8.0
652,yabusgu01,2017,PF,22,BOS,33,7.1,0.8,0.426,0.4,0.324,0.525,0.5,0.682,1.6,0.5,0.1,0.2,0.4,2.4
653,youngja01,2017,SG,22,PHI,6,10.2,0.8,0.357,0.5,0.3,0.464,0.7,0.667,0.3,0.3,0.0,0.0,0.2,2.8
654,youngjo01,2017,PG,25,IND,53,10.5,1.5,0.43,0.5,0.379,0.497,0.4,0.759,1.2,0.7,0.3,0.0,0.5,3.9
655,youngni01,2017,SG,32,GSW,80,17.4,2.5,0.412,1.5,0.377,0.538,0.7,0.862,1.6,0.5,0.5,0.1,0.5,7.3
656,youngth01,2017,PF,29,IND,81,32.2,5.2,0.487,0.7,0.32,0.521,0.7,0.598,6.3,1.9,1.7,0.4,1.3,11.8
657,zelleco01,2017,C,25,CHO,33,19.0,2.6,0.545,0.1,0.667,0.551,1.8,0.718,5.4,0.9,0.4,0.6,1.0,7.1
658,zellety01,2017,C,28,TOT,66,16.8,2.8,0.56,0.2,0.357,0.575,0.9,0.722,4.6,0.7,0.2,0.5,0.7,6.7
661,zipsepa01,2017,SF,23,CHI,54,15.3,1.5,0.346,0.7,0.336,0.425,0.4,0.76,2.4,0.9,0.4,0.3,0.8,4.0
662,zizican01,2017,C,21,CLE,32,6.7,1.5,0.731,0.0,0.0,0.731,0.7,0.724,1.9,0.2,0.1,0.4,0.3,3.7
663,zubaciv01,2017,C,20,LAL,43,9.5,1.4,0.5,0.0,0.0,0.5,0.9,0.765,2.9,0.6,0.2,0.3,0.6,3.7
